,restaurant_id,restaurant_name,country_code,city,address,locality,locality_verbose,cuisines,currency,has_table_booking,has_online_delivery,is_delivering_now,switch_to_order_menu,price_range,votes,average_cost_for_two,rating,menu_category,item_name,menu_price,price_range_cat
45463,18460302,khalsa eating point,1,new delhi,r-5| inderpuri| naraina| new delhi,naraina,naraina| new delhi,north indian,indian rupees(rs.),False,False,False,False,1,0,300,1.0,no menu_category,not_defined,0.0,1
45464,18416632,the great indian pub,1,dehradun,138/345| rajpur road| jakhan| dehradun,jakhan,jakhan| dehradun,north indian,indian rupees(rs.),False,False,False,False,4,50,1500,4.9,no menu_category,not_defined,0.0,4
45465,18254540,halal pizza 'n' joy,1,new delhi,68| tikona park jamia nagar| new friends colony| new delhi,new friends colony,new friends colony| new delhi,pizza,indian rupees(rs.),False,False,False,False,1,2,450,1.0,no menu_category,not_defined,0.0,1
45466,301221,empress,1,gurgaon,treehouse queens pearl| opposite new court| near rajiv chowk| near| sector 15| gurgaon,sector 15,sector 15| gurgaon,north indian| chinese,indian rupees(rs.),True,False,False,False,3,5,1000,2.9,no menu_category,not_defined,0.0,3
45467,308347,punjabi khana,1,new delhi,g-8| eros apartment 56| nehru place| new delhi,nehru place,nehru place| new delhi,north indian,indian rupees(rs.),False,False,False,False,1,14,200,3.2,no menu_category,not_defined,0.0,1
45468,1358,viva hyderabad,1,new delhi,shop 102| 1st floor| dda market 2| chittaranjan park| new delhi,chittaranjan park,chittaranjan park| new delhi,biryani| north indian,indian rupees(rs.),False,True,False,False,2,38,600,2.3,no menu_category,not_defined,0.0,2
45469,329,viva hyderabad,1,gurgaon,5| new gurgaon plaza| old delhi road| sector 14| gurgaon,sector 14,sector 14| gurgaon,biryani| north indian,indian rupees(rs.),False,True,False,False,2,70,600,2.5,no menu_category,not_defined,0.0,2
45470,3909,viva hyderabad,1,gurgaon,food court| 3rd floor| raheja mall| sohna road| gurgaon,raheja mall| sohna road,raheja mall| sohna road| gurgaon,biryani| north indian,indian rupees(rs.),False,True,False,False,2,32,600,2.3,no menu_category,not_defined,0.0,2
45471,305698,viva hyderabad,1,gurgaon,food court| 3rd floor| mgf metropolitan mall,mgf metropolitan mall| mg road,mgf metropolitan mall| mg road| gurgaon,biryani| north indian,indian rupees(rs.),False,True,False,False,2,34,600,2.3,no menu_category,not_defined,0.0,2
45473,6003,jakoi,1,new delhi,1| assam bhavan| chanakyapuri| new delhi,chanakyapuri,chanakyapuri| new delhi,assamese| chinese,indian rupees(rs.),False,False,False,False,2,218,600,3.5,no menu_category,not_defined,0.0,2
45474,5800612,burger's king,191,colombo,1| vellons passage| slave island| colombo 02,slave island| colombo 02,slave island| colombo 02| colombo,fast food,sri lankan rupee(lkr),False,False,False,False,2,199,1000,4.1,no menu_category,not_defined,0.0,2
45475,18070479,kabbaba,1,new delhi,a2| shop 9-12| jds| dda community center| paschim vihar| new delhi,paschim vihar,paschim vihar| new delhi,north indian| chinese| fast food,indian rupees(rs.),False,True,False,False,2,31,500,3.3,no menu_category,not_defined,0.0,2
45476,53,amber,1,new delhi,n-19| connaught place| new delhi,connaught place,connaught place| new delhi,north indian| chinese| mughlai,indian rupees(rs.),True,True,False,False,3,152,1800,2.6,no menu_category,not_defined,0.0,3
45477,1397,juneja's eating plaza,1,new delhi,74| mehar chand market| lodhi colony| new delhi,lodhi colony,lodhi colony| new delhi,north indian| mughlai| chinese| fast food,indian rupees(rs.),False,True,False,False,2,98,700,3.4,no menu_category,not_defined,0.0,2
45478,302729,maharani rasoi,1,new delhi,near mehfil| dwarka mod| uttam nagar| new delhi,uttam nagar,uttam nagar| new delhi,north indian,indian rupees(rs.),False,False,False,False,1,5,150,3.0,no menu_category,not_defined,0.0,1
45479,3337,om hotel,1,new delhi,17-18| jungpura extension market| jangpura| new delhi,jangpura,jangpura| new delhi,north indian| mughlai| south indian,indian rupees(rs.),False,False,False,False,2,140,600,3.3,no menu_category,not_defined,0.0,2
45480,18464640,the pizza family,1,new delhi,126/114| najafgarh road| nangloi| new delhi,nangloi,nangloi| new delhi,pizza,indian rupees(rs.),False,False,False,False,1,0,350,1.0,no menu_category,not_defined,0.0,1
45481,303860,chinese inn,1,new delhi,13/82| geeta colony| new delhi,geeta colony,geeta colony| new delhi,chinese| south indian,indian rupees(rs.),False,False,False,False,2,28,500,2.8,no menu_category,not_defined,0.0,2
45482,18421451,knights kitchen,1,gurgaon,93-b| phase 5| udyog vihar| gurgaon,udyog vihar,udyog vihar| gurgaon,north indian,indian rupees(rs.),False,False,False,False,1,0,200,1.0,no menu_category,not_defined,0.0,1
45483,18358669,cones & curries,1,new delhi,priya cinema complex| vasant vihar| new delhi,vasant vihar,vasant vihar| new delhi,north indian,indian rupees(rs.),False,False,False,False,1,2,300,1.0,no menu_category,not_defined,0.0,1
45484,18332062,cones & curries,1,new delhi,shop 28| jawahar nagar| opposite hansraj boys hostel| kamla nagar| new delhi,kamla nagar,kamla nagar| new delhi,fast food,indian rupees(rs.),False,True,False,False,1,151,250,3.7,no menu_category,not_defined,0.0,1
45485,311982,lutyens cocktail house,1,new delhi,22| janpath| new delhi,janpath,janpath| new delhi,north indian| lebanese| european| mexican,indian rupees(rs.),True,False,False,False,4,299,2100,3.9,no menu_category,not_defined,0.0,4
45486,11371,chili's,1,pune,ug 49| phoenix market city| nagar road| viman nagar| pune,phoenix market city| viman nagar,phoenix market city| viman nagar| pune,mexican| american| tex-mex,indian rupees(rs.),True,True,False,False,3,1439,1800,4.5,no menu_category,not_defined,0.0,3
45487,18425152,new classic kitchen,1,new delhi,shop 35| laxmi bai nagar market| ina| new delhi,ina,ina| new delhi,chinese| fast food,indian rupees(rs.),False,False,False,False,1,0,300,1.0,no menu_category,not_defined,0.0,1
45488,90847,chili's,1,hyderabad,f 48| 1st floor| inorbit mall| hitech city| hyderabad,hitech city,hitech city| hyderabad,mexican| american| tex-mex| burger,indian rupees(rs.),False,True,False,False,3,2553,1800,4.6,no menu_category,not_defined,0.0,3
45489,97824,chili's,1,hyderabad,flat 48| ground floor| opposite vengal rao park| road 1| banjara hills| hyderabad,banjara hills,banjara hills| hyderabad,mexican| american| tex-mex| burger,indian rupees(rs.),True,True,False,False,3,1932,1800,4.7,no menu_category,not_defined,0.0,3
45490,73088,chili's,1,chennai,49 & 50 l| express avenue mall| white's road| royapettah| chennai,express avenue mall|  royapettah,express avenue mall|  royapettah| chennai,mexican| american| tex-mex| burger,indian rupees(rs.),True,True,False,False,3,1262,1700,4.8,no menu_category,not_defined,0.0,3
45491,121214,chili's,1,chandigarh,312 b| 3rd floor| elante mall| phase 1| chandigarh industrial area| chandigarh,elante mall| chandigarh industrial area,elante mall| chandigarh industrial area| chandigarh,mexican| american| italian,indian rupees(rs.),False,True,False,False,3,970,1400,4.3,no menu_category,not_defined,0.0,3
45492,18228867,ikka - the ace bar,1,new delhi,a-19| vishal enclave| rajouri garden| new delhi,rajouri garden,rajouri garden| new delhi,continental| north indian| chinese| italian| finger food,indian rupees(rs.),True,False,False,False,3,751,1200,3.6,no menu_category,not_defined,0.0,3
45493,17284211,pearly's famous country cookng,216,albany,814 n slappey blvd| albany| ga 31701,albany,albany| albany,unknown_cuisine,dollar($),False,False,False,False,1,36,0,3.4,no menu_category,not_defined,0.0,1
45494,18419011,the kimchi project,148,auckland,20 lorne street| auckland cbd| auckland,lorne street,lorne street| auckland,asian fusion| cafe,newzealand($),False,False,False,False,4,61,90,4.2,no menu_category,not_defined,0.0,4
45495,18425757,desi tadka,1,new delhi,f 137/2| gautam nagar| hauz khas| new delhi,hauz khas,hauz khas| new delhi,north indian,indian rupees(rs.),False,False,False,False,1,0,200,1.0,no menu_category,not_defined,0.0,1
45496,308013,uforia,1,gurgaon,2nd floor| mgf mega city mall| mg road| gurgaon,mgf mega city mall| mg road,mgf mega city mall| mg road| gurgaon,continental| asian| north indian| italian,indian rupees(rs.),True,False,False,False,3,240,1500,3.5,no menu_category,not_defined,0.0,3
45497,18204478,desi tadka,1,faridabad,shop 1| devi sahai market| sector 37| faridabad,sector 37,sector 37| faridabad,north indian| mughlai| chinese,indian rupees(rs.),False,False,False,False,2,6,500,3.0,no menu_category,not_defined,0.0,2
45498,309375,the master's fast food centre,1,new delhi,8| deep cinema complex| ashok vihar phase 1| new delhi,ashok vihar phase 1,ashok vihar phase 1| new delhi,fast food| chinese| bakery,indian rupees(rs.),False,False,False,False,1,60,400,3.5,no menu_category,not_defined,0.0,1
45500,3500017,anandam,1,dehradun,69| krishna tower| rajpur road| hathibarkala salwala| dehradun,hathibarkala salwala,hathibarkala salwala| dehradun,desserts| north indian| chinese| south indian| fast food| street food,indian rupees(rs.),False,False,False,False,3,141,650,3.9,no menu_category,not_defined,0.0,3
45501,18369743,bella cucina - le meridien gurgaon,1,gurgaon,le meridien gurgaon| sector 26| gurgaon delhi border| mg road| gurgaon,le meridien gurgaon| mg road,le meridien gurgaon| mg road| gurgaon,italian,indian rupees(rs.),True,False,False,False,4,38,4000,4.1,no menu_category,not_defined,0.0,4
45503,18361747,t lounge by dilmah,1,new delhi,flat 44| 1st floor| khan market| new delhi,khan market,khan market| new delhi,cafe| tea| desserts,indian rupees(rs.),False,False,False,False,2,34,800,3.6,no menu_category,not_defined,0.0,2
45504,307366,bizibean,1,gurgaon,gk-1| upper basement| dlf south point mall| golf course road| gurgaon,dlf south point mall| golf course road,dlf south point mall| golf course road| gurgaon,cafe,indian rupees(rs.),False,False,False,False,2,59,550,3.6,no menu_category,not_defined,0.0,2
45506,18496493,starup catering,1,new delhi,safdarjung enclave,safdarjung,safdarjung| new delhi,chinese| mughlai| north indian,indian rupees(rs.),False,False,False,False,1,1,300,1.0,no menu_category,not_defined,0.0,1
45507,18332676,goldy da dhaba,1,new delhi,1/9151 west rohtash nagar| shahdara| new delhi,shahdara,shahdara| new delhi,north indian,indian rupees(rs.),False,False,False,False,1,6,300,3.0,no menu_category,not_defined,0.0,1
45508,18124379,chinese king,1,new delhi,shop 6| 15-a/5| near pooja park| karol bagh| new delhi,karol bagh,karol bagh| new delhi,chinese| north indian| mughlai,indian rupees(rs.),False,True,False,False,1,71,450,2.5,no menu_category,not_defined,0.0,1
45509,18337880,chinese king,1,new delhi,shop 6| 26/32 palmohan sadan| east patel nagar| new delhi,east patel nagar,east patel nagar| new delhi,north indian| mughlai| chinese,indian rupees(rs.),False,True,False,False,1,6,400,2.5,no menu_category,not_defined,0.0,1
45510,3700024,le club,1,puducherry,hotel de pondicherry| 38| dumas street| white town| puducherry,hotel de pondicherry| white town,hotel de pondicherry| white town| puducherry,french| continental| north indian,indian rupees(rs.),False,False,False,False,4,328,1400,3.5,no menu_category,not_defined,0.0,4
45511,6201130,vine - the st. regis,166,doha,1st floor| the st. regis hotel| westbay| doha,the st. regis| westbay,the st. regis| westbay| doha,international,qatari rial(qr),False,False,False,False,4,67,550,4.4,no menu_category,not_defined,0.0,4
45512,18414496,anupama sweets & restaurant,1,new delhi,16| a| main road| sant nagar| east of kailash| new delhi,east of kailash,east of kailash| new delhi,north indian| mithai,indian rupees(rs.),False,False,False,False,1,2,400,1.0,no menu_category,not_defined,0.0,1
45513,18293989,smily cakes,1,new delhi,b-75| west vinod nagar| pandav nagar| new delhi,pandav nagar,pandav nagar| new delhi,bakery,indian rupees(rs.),False,False,False,False,1,0,250,1.0,no menu_category,not_defined,0.0,1
45514,16519231,cafe al fresco by cantina bodega,1,goa,sunaparanta centre for the arts| altinho| panaji| goa,panaji,panaji| goa,cafe,indian rupees(rs.),False,False,False,False,3,265,800,4.3,no menu_category,not_defined,0.0,3
45515,18412876,faasos,1,noida,c-11/98| sector 41| noida,sector 41,sector 41| noida,north indian| fast food,indian rupees(rs.),False,True,False,False,2,10,600,3.1,no menu_category,not_defined,0.0,2
45516,18414475,faasos,1,new delhi,shop b-15| ground floor (back portion)| shopping center| tagore garden| new delhi,tagore garden,tagore garden| new delhi,north indian| fast food,indian rupees(rs.),False,True,False,False,2,4,600,3.0,no menu_category,not_defined,0.0,2
45517,18414470,faasos,1,new delhi,a-160| near laxmi nagar metro pillar  41 & 42| vikas marg| laxmi nagar| new delhi,laxmi nagar,laxmi nagar| new delhi,north indian| fast food,indian rupees(rs.),False,True,False,False,2,10,600,2.6,no menu_category,not_defined,0.0,2
45518,18414477,faasos,1,new delhi,shop n-9| ground floor| opposite icici bank| near govindpuri| kalkaji| new delhi,kalkaji,kalkaji| new delhi,north indian| fast food,indian rupees(rs.),False,True,False,False,2,4,600,3.0,no menu_category,not_defined,0.0,2
45519,18414479,faasos,1,new delhi,shop g-1b| ground floor| ashirwad complex| near uphar cinema| green park| new delhi,green park,green park| new delhi,north indian| fast food,indian rupees(rs.),False,True,False,False,2,13,600,2.8,no menu_category,not_defined,0.0,2
45520,18412878,faasos,1,new delhi,shop 30| gandhi market| minto road| barakhamba road| new delhi,barakhamba road,barakhamba road| new delhi,north indian| fast food,indian rupees(rs.),False,True,False,False,2,11,600,2.8,no menu_category,not_defined,0.0,2
45521,18412886,faasos,1,gurgaon,shop e-220| shushant shopping arcade| sushant lok| gurgaon,sushant shopping arcade| sushant lok| gurgaon,sushant shopping arcade| sushant lok| gurgaon| gurgaon,north indian| fast food,indian rupees(rs.),False,True,False,False,2,12,600,3.2,no menu_category,not_defined,0.0,2
45522,18412887,faasos,1,gurgaon,sco 48| sector 23-a| sector 23| gurgaon,sector 23,sector 23| gurgaon,north indian| fast food,indian rupees(rs.),False,True,False,False,2,13,600,3.0,no menu_category,not_defined,0.0,2
45524,302184,megha vaishno dhaba,1,gurgaon,u-21/1| road 15| near mother dairy| dlf phase 3| gurgaon,dlf phase 3,dlf phase 3| gurgaon,north indian,indian rupees(rs.),False,False,False,False,1,33,300,3.1,no menu_category,not_defined,0.0,1
45525,18378030,wrap n roll,1,new delhi,l 236 a|  l block| dilshad garden| new delhi,dilshad garden,dilshad garden| new delhi,chinese,indian rupees(rs.),False,False,False,False,1,1,300,1.0,no menu_category,not_defined,0.0,1
45526,18434504,monis kada hotel,1,new delhi,house t-4a| nizammuddin dargah market| nizamuddin| new delhi,nizamuddin,nizamuddin| new delhi,mughlai,indian rupees(rs.),False,False,False,False,1,0,400,1.0,no menu_category,not_defined,0.0,1
45527,18365996,chatore,1,new delhi,shop 2| i-78| main market| kirti nagar| new delhi,kirti nagar,kirti nagar| new delhi,street food,indian rupees(rs.),False,False,False,False,1,26,250,3.6,no menu_category,not_defined,0.0,1
45528,313171,nagpal's,1,new delhi,g 1| bb block| vardhman market| shalimar bagh| new delhi,shalimar bagh,shalimar bagh| new delhi,street food| north indian,indian rupees(rs.),False,True,False,False,1,31,200,3.5,no menu_category,not_defined,0.0,1
45529,4651,nagpal's,1,new delhi,shop 14| near major dhyan chand stadium| ib block market| ashok vihar phase 1| new delhi,ashok vihar phase 1,ashok vihar phase 1| new delhi,street food,indian rupees(rs.),False,True,False,False,1,135,200,3.4,no menu_category,not_defined,0.0,1
45530,302221,bikaner sweet corner,1,new delhi,near manglapuri terminal| palam| new delhi,palam,palam| new delhi,mithai| street food,indian rupees(rs.),False,False,False,False,1,1,100,1.0,no menu_category,not_defined,0.0,1
45531,800483,dastarkhwan,1,lucknow,u. p. press club| china bazaar gate road| hazratganj| lucknow,hazratganj,hazratganj| lucknow,mughlai,indian rupees(rs.),False,False,False,False,2,818,400,4.4,no menu_category,not_defined,0.0,2
45532,18380219,the little fork,1,new delhi,1412| mukherjee nagar| new delhi,mukherjee nagar,mukherjee nagar| new delhi,chinese| north indian,indian rupees(rs.),False,True,False,False,2,5,700,3.1,no menu_category,not_defined,0.0,2
45533,18351822,breakfast@60,1,gurgaon,801| arihant cghs| sector 56| gurgaon,sector 56,sector 56| gurgaon,chinese| north indian| south indian| healthy food,indian rupees(rs.),False,False,False,False,1,6,120,3.1,no menu_category,not_defined,0.0,1
45534,18204501,rama vaishnav bhojnalaya,1,faridabad,shop 140| main market| sector 7| faridabad,sector 7,sector 7| faridabad,north indian| chinese,indian rupees(rs.),False,False,False,False,1,7,250,3.0,no menu_category,not_defined,0.0,1
45535,3000107,haribhavanam hotel,1,coimbatore,2| bharathi colony| peelamedu| coimbatore,peelamedu,peelamedu| coimbatore,south indian| chettinad| north indian,indian rupees(rs.),False,False,False,False,2,318,600,3.9,no menu_category,not_defined,0.0,2
45536,18441760,alam muradabadi & hyderabadi biryani,1,noida,near wine shop| main road| sector 22| noida,sector 22,sector 22| noida,mughlai| biryani,indian rupees(rs.),False,False,False,False,2,0,500,1.0,no menu_category,not_defined,0.0,2
45537,18494204,jaisons,1,new delhi,118/14| gurukul road| gautam nagar| hauz khas| new delhi,hauz khas,hauz khas| new delhi,fast food| street food,indian rupees(rs.),False,False,False,False,1,1,150,1.0,no menu_category,not_defined,0.0,1
45538,17957917,the manhattan fish market,166,doha,mezzanine floor| ghanem business center| opposite ahli bank| fereej bin mahmoud| doha,ghanem business center| fereej bin mahmoud,ghanem business center| fereej bin mahmoud| doha,seafood| american,qatari rial(qr),False,False,False,False,4,180,150,4.0,no menu_category,not_defined,0.0,4
45539,7001208,de fontein belgian beer cafe,148,auckland,75-79 tamaki drive| mission bay| auckland,mission bay,mission bay| auckland,european,newzealand($),False,False,False,False,4,402,100,2.3,no menu_category,not_defined,0.0,4
45540,24452,sigree global grill,1,kolkata,1st floor| silver spring arcade| em bypass| science city area| kolkata,silver spring arcade| science city area,silver spring arcade| science city area| kolkata,north indian,indian rupees(rs.),True,False,False,False,3,1616,1600,4.1,no menu_category,not_defined,0.0,3
45541,18345506,hilal hotel nihari,1,new delhi,gali madarsa hussain baksh| matia mahal| daryaganj| new delhi,daryaganj,daryaganj| new delhi,mughlai,indian rupees(rs.),False,False,False,False,1,0,400,1.0,no menu_category,not_defined,0.0,1
45542,18349915,high on tea,1,gurgaon,3rd floor| dlf mega mall| dlf phase 1| gurgaon,dlf phase 1,dlf phase 1| gurgaon,cafe| tea,indian rupees(rs.),False,False,False,False,1,3,400,1.0,no menu_category,not_defined,0.0,1
45543,3500007,tirupati restaurant,1,dehradun,27 b| rajpur road| opposite st. joseph's academy| chukkuwala| dehradun,chukkuwala,chukkuwala| dehradun,south indian| north indian| chinese,indian rupees(rs.),False,False,False,False,3,115,500,3.8,no menu_category,not_defined,0.0,3
45544,18478987,sher e punjab,1,new delhi,73| gautam nagar road| yusuf sarai| new delhi,yusuf sarai,yusuf sarai| new delhi,north indian,indian rupees(rs.),False,False,False,False,1,1,450,1.0,no menu_category,not_defined,0.0,1
45545,18431416,the grill point,1,new delhi,a-2| krishna nagar extension| krishna nagar| new delhi,krishna nagar,krishna nagar| new delhi,chinese| mughlai| north indian,indian rupees(rs.),False,False,False,False,1,4,350,3.0,no menu_category,not_defined,0.0,1
45547,18435321,meatwale.com,1,noida,17| skytech matrott| sector 76| near sector 72| noida,sector 72,sector 72| noida,raw meats| fast food,indian rupees(rs.),False,False,False,False,1,3,300,1.0,no menu_category,not_defined,0.0,1
45548,18424582,meatwale.com,1,new delhi,g-23| vardhman sunrise plaza| vasundhara enclave| new delhi,vasundhara enclave,vasundhara enclave| new delhi,raw meats,indian rupees(rs.),False,False,False,False,1,0,150,1.0,no menu_category,not_defined,0.0,1
45549,18408066,meatwale.com,1,new delhi,dhankad market| main ignou road| neb sarai| sainik farms| new delhi,sainik farms,sainik farms| new delhi,raw meats| north indian,indian rupees(rs.),False,False,False,False,1,1,300,1.0,no menu_category,not_defined,0.0,1
45550,18370535,meatwale.com,1,new delhi,shop 43| dlf south square mall| sarojini nagar| new delhi,dlf south square| sarojini nagar,dlf south square| sarojini nagar| new delhi,north indian| indian,indian rupees(rs.),False,False,False,False,1,0,300,1.0,no menu_category,not_defined,0.0,1
45551,17334965,trattoria tiramisu,216,davenport,1804 state st| bettendorf| ia 52722,bettendorf,bettendorf| davenport,italian,dollar($),False,False,False,False,2,117,25,4.1,no menu_category,not_defined,0.0,2
45552,2936,malabar foods,1,new delhi,g-9| krishna plaza complex| pocket a bus stand| mayur vihar phase 2| new delhi,mayur vihar phase 2,mayur vihar phase 2| new delhi,north indian| fast food,indian rupees(rs.),False,True,False,False,2,49,500,2.7,no menu_category,not_defined,0.0,2
45554,309533,just kababs,1,new delhi,shop 9| aravali shopping centre| kalkaji| new delhi,kalkaji,kalkaji| new delhi,fast food| north indian,indian rupees(rs.),False,False,False,False,1,25,250,3.4,no menu_category,not_defined,0.0,1
45555,306859,hong kong express,1,new delhi,shop 18-19| sector b| pocket 10| dda market| vasant kunj| new delhi,vasant kunj,vasant kunj| new delhi,chinese| thai,indian rupees(rs.),False,True,False,False,2,164,800,3.7,no menu_category,not_defined,0.0,2
45556,18241871,hong kong express,1,new delhi,shop 183| avtar enclave| paschim vihar| new delhi,paschim vihar,paschim vihar| new delhi,chinese| thai,indian rupees(rs.),False,True,False,False,2,50,700,3.2,no menu_category,not_defined,0.0,2
45557,566,hong kong express,1,new delhi,127| flyover market| defence colony| new delhi,defence colony,defence colony| new delhi,chinese| thai,indian rupees(rs.),False,True,False,False,2,196,700,3.8,no menu_category,not_defined,0.0,2
45558,309030,hong kong express,1,gurgaon,2nd floor| raheja mall| sohna road| gurgaon,raheja mall| sohna road,raheja mall| sohna road| gurgaon,chinese| thai,indian rupees(rs.),False,True,False,False,2,100,700,3.2,no menu_category,not_defined,0.0,2
45559,6314987,locavore,162,pasig city,brixton technology center| 10 brixton street| kapitolyo| pasig city,kapitolyo,kapitolyo| pasig city,filipino,botswana pula(p),True,False,False,False,3,532,1100,4.8,no menu_category,not_defined,0.0,3
45561,7388,chinese food,1,new delhi,92/g1| ground floor| outer ring road| pratap market| munirka| new delhi,munirka,munirka| new delhi,fast food| street food| chinese,indian rupees(rs.),False,False,False,False,1,8,250,2.9,no menu_category,not_defined,0.0,1
45562,7375,chinese food,1,new delhi,23/21c| east patel nagar| new delhi,east patel nagar,east patel nagar| new delhi,chinese,indian rupees(rs.),False,False,False,False,1,13,300,3.1,no menu_category,not_defined,0.0,1
45564,100305,the forresta kitchen & bar,1,jaipur,devraj niwas| near moti mahal cinema| khasa kothi crossing| gopalbari| jaipur,devraj niwas| bani park,devraj niwas| bani park| jaipur,continental| mexican| beverages| desserts| north indian| chinese| rajasthani,indian rupees(rs.),False,False,False,False,3,916,1800,4.0,no menu_category,not_defined,0.0,3
45565,18126972,get lost in flavours,1,new delhi,safdarjung| new delhi,safdarjung,safdarjung| new delhi,north indian| chinese,indian rupees(rs.),False,True,False,False,2,70,650,2.6,no menu_category,not_defined,0.0,2
45566,312364,shree nandhini cafe,1,new delhi,3/1| double storey| opposite hanuman mandir| vijay nagar| new delhi,vijay nagar,vijay nagar| new delhi,south indian| chinese,indian rupees(rs.),False,False,False,False,1,27,350,3.3,no menu_category,not_defined,0.0,1
45567,3900004,dosa cafe,1,varanasi,d 15/49| maan mandir| dashaswmedh road| varanasi,dashaswmedh road,dashaswmedh road| varanasi,south indian,indian rupees(rs.),False,False,False,False,2,48,450,3.5,no menu_category,not_defined,0.0,2
45568,18425771,letz roll,1,new delhi,narmada shopping complex| opposite don bosco school| alaknanda| new delhi,alaknanda,alaknanda| new delhi,ice cream| desserts,indian rupees(rs.),False,False,False,False,1,14,250,3.6,no menu_category,not_defined,0.0,1
45569,300862,bakery wala - the cake shop,1,new delhi,b-6/151| rohini| new delhi,rohini,rohini| new delhi,bakery| chinese| fast food,indian rupees(rs.),False,True,False,False,1,59,350,3.4,no menu_category,not_defined,0.0,1
45570,313132,food villa,1,new delhi,a-5/18  krishna nagar| krishna nagar| new delhi,krishna nagar,krishna nagar| new delhi,north indian| chinese,indian rupees(rs.),False,False,False,False,2,10,700,2.9,no menu_category,not_defined,0.0,2
45571,18456342,mitalis kitchen,1,ghaziabad,mall road| ahinsha khand ll| near shanti gopal hospital| indirapuram| ghaziabad,indirapuram,indirapuram| ghaziabad,north indian,indian rupees(rs.),False,False,False,False,1,1,350,1.0,no menu_category,not_defined,0.0,1
45572,75989,restaurant mosaic @ the orient,189,pretoria,the orient boutique hotel| crocodile river valley| elandsfontein| near west park| pretoria,west park,west park| pretoria,french,rand(r),False,False,False,False,4,85,3210,4.9,no menu_category,not_defined,0.0,4
45573,349,"34, chowringhee lane",1,new delhi,g-37| ground floor| westend mall| janakpuri| new delhi,west end mall| janak puri,west end mall| janak puri| new delhi,fast food,indian rupees(rs.),False,False,False,False,1,86,350,3.4,no menu_category,not_defined,0.0,1
45574,304987,"34, chowringhee lane",1,new delhi,v 3 s mall| laxmi nagar| new delhi,v3s mall| laxmi nagar,v3s mall| laxmi nagar| new delhi,fast food,indian rupees(rs.),False,False,False,False,1,45,350,2.3,no menu_category,not_defined,0.0,1
45575,18306543,"34, chowringhee lane",1,new delhi,shop 2| plot 57| under dwarka mor metro station pillar no 776| sewak park| uttam nagar| new delhi,uttam nagar,uttam nagar| new delhi,fast food,indian rupees(rs.),False,True,False,False,1,5,200,3.1,no menu_category,not_defined,0.0,1
45577,300844,"34, chowringhee lane",1,new delhi,c8/354| sector 8| rohini| new delhi,rohini,rohini| new delhi,fast food,indian rupees(rs.),False,False,False,False,1,85,300,3.3,no menu_category,not_defined,0.0,1
45578,18427212,"34, chowringhee lane",1,new delhi,shop 68| vasant place market| sector 6| r k puram| new delhi,r k puram,r k puram| new delhi,fast food| mughlai| armenian,indian rupees(rs.),False,False,False,False,1,0,350,1.0,no menu_category,not_defined,0.0,1
45579,18303817,"34, chowringhee lane",1,new delhi,shop 9| block a2| dda market| paschim vihar| new delhi,paschim vihar,paschim vihar| new delhi,fast food,indian rupees(rs.),False,True,False,False,1,30,350,2.7,no menu_category,not_defined,0.0,1
45580,5347,"34, chowringhee lane",1,new delhi,b-10| opposite metro pillar 21| model town 2| new delhi,model town 2,model town 2| new delhi,fast food,indian rupees(rs.),False,False,False,False,1,62,250,3.2,no menu_category,not_defined,0.0,1
45581,9470,"34, chowringhee lane",1,new delhi,ub-101| kamla nagar| new delhi,kamla nagar,kamla nagar| new delhi,fast food,indian rupees(rs.),False,False,False,False,1,86,300,3.3,no menu_category,not_defined,0.0,1
45582,306034,"34, chowringhee lane",1,new delhi,61-d| ground floor| ber sarai market| opposite old jnu campus| jnu| new delhi,jnu,jnu| new delhi,fast food,indian rupees(rs.),False,False,False,False,1,15,300,3.2,no menu_category,not_defined,0.0,1
45583,18037812,"34, chowringhee lane",1,new delhi,23/1| prem nagar| jail road| new delhi,jail road,jail road| new delhi,fast food,indian rupees(rs.),False,False,False,False,1,11,350,2.7,no menu_category,not_defined,0.0,1
45584,18258778,"34, chowringhee lane",1,new delhi,115| central market| ashok vihar phase 1| new delhi,ashok vihar phase 1,ashok vihar phase 1| new delhi,fast food,indian rupees(rs.),False,True,False,False,1,7,350,2.8,no menu_category,not_defined,0.0,1
45585,6000409,cafemiz,208,ankara,gaziosmanpa?a mahallesi| arjantin caddesi| no 19| ?ankaya| ankara,gazi osman pa?a,gazi osman pa?a| ankara,world cuisine| mexican| italian,turkish lira(tl),False,False,False,False,4,115,150,4.4,no menu_category,not_defined,0.0,4
45586,18476896,marshmallow cakes & more,1,new delhi,shop g7| plot 7| dp block market| pitampura| new delhi,pitampura,pitampura| new delhi,bakery,indian rupees(rs.),False,False,False,False,1,10,300,3.5,no menu_category,not_defined,0.0,1
45587,18363058,j v's fried chicken,1,new delhi,19 b| sewak park| near metro pillor 771| uttam nagar| new delhi,uttam nagar,uttam nagar| new delhi,fast food,indian rupees(rs.),False,True,False,False,1,2,300,1.0,no menu_category,not_defined,0.0,1
45588,73279,paradise,1,chennai,392| anjali devi towers kandanchavadi| omr| perungudi| chennai,perungudi,perungudi| chennai,biryani| north indian,indian rupees(rs.),False,True,False,False,2,1317,900,3.8,no menu_category,not_defined,0.0,2
